id,enter,total_agents,exit_south,exit_east,exit_north,exit_west
472,1,426,-1,-1,28,-1
120,1,74,-1,-1,28,-1
489,1,443,-1,-1,28,-1
94,1,48,-1,-1,28,-1
467,1,421,-1,-1,28,-1
386,1,340,-1,-1,29,-1
329,1,283,-1,-1,29,-1
174,1,128,-1,-1,29,-1
214,1,168,-1,-1,29,-1
475,1,429,-1,-1,29,-1
179,1,133,-1,-1,29,-1
355,1,309,-1,-1,30,-1
432,1,386,-1,-1,30,-1
549,1,501,-1,-1,30,-1
207,1,161,-1,-1,30,-1
231,1,185,-1,-1,30,-1
204,1,158,-1,-1,30,-1
305,1,259,-1,-1,30,-1
286,1,240,-1,-1,31,-1
550,1,501,-1,-1,31,-1
297,1,251,-1,-1,31,-1
339,1,293,-1,-1,31,-1
664,25,501,-1,-1,31,-1
430,1,384,-1,-1,31,-1
290,1,244,-1,-1,31,-1
227,1,181,-1,-1,32,-1
88,1,42,-1,-1,32,-1
393,1,347,-1,-1,32,-1
415,1,369,-1,-1,32,-1
569,6,501,-1,-1,32,-1
241,1,195,-1,-1,32,-1
82,1,36,-1,-1,33,-1
411,1,365,-1,-1,33,-1
152,1,106,-1,-1,33,-1
482,1,436,-1,-1,33,-1
591,11,501,-1,-1,33,-1
574,7,501,-1,-1,33,-1
279,1,233,-1,-1,33,-1
253,1,207,-1,-1,33,-1
668,26,501,-1,-1,33,-1
639,19,501,-1,-1,33,-1
195,1,149,-1,-1,33,-1
92,1,46,-1,-1,33,-1
502,1,456,-1,-1,34,-1
139,1,93,-1,-1,34,-1
492,1,446,-1,-1,34,-1
322,1,276,-1,-1,34,-1
369,1,323,-1,-1,34,-1
377,1,331,-1,-1,34,-1
127,1,81,-1,-1,34,-1
170,1,124,-1,-1,34,-1
319,1,273,-1,-1,34,-1
592,11,501,-1,-1,34,-1
425,1,379,-1,-1,34,-1
731,34,501,-1,-1,34,-1
54,1,8,-1,-1,35,-1
507,1,461,-1,-1,35,-1
715,33,501,-1,-1,35,-1
78,1,32,-1,-1,35,-1
576,7,501,-1,-1,36,-1
62,1,16,-1,-1,36,-1
374,1,328,-1,-1,36,-1
158,1,112,-1,-1,36,-1
456,1,410,-1,-1,36,-1
515,1,469,-1,-1,36,-1
101,1,55,-1,-1,36,-1
184,1,138,-1,-1,37,-1
395,1,349,-1,-1,37,-1
261,1,215,-1,-1,37,-1
631,18,501,-1,-1,37,-1
506,1,460,-1,-1,37,-1
480,1,434,-1,-1,37,-1
167,1,121,-1,-1,37,-1
499,1,453,-1,-1,37,-1
259,1,213,-1,-1,38,-1
340,1,294,-1,-1,38,-1
754,37,501,-1,-1,38,-1
605,12,501,-1,-1,38,-1
71,1,25,-1,-1,38,-1
566,5,501,-1,-1,38,-1
452,1,406,-1,-1,38,-1
59,1,13,-1,-1,38,-1
647,21,501,-1,-1,38,-1
316,1,270,-1,-1,39,-1
552,1,501,-1,-1,39,-1
298,1,252,-1,-1,39,-1
434,1,388,-1,-1,39,-1
397,1,351,-1,-1,39,-1
220,1,174,-1,-1,39,-1
266,1,220,-1,-1,39,-1
510,1,464,-1,-1,39,-1
350,1,304,-1,-1,40,-1
505,1,459,-1,-1,40,-1
568,5,501,-1,-1,40,-1
281,1,235,-1,-1,40,-1
293,1,247,-1,-1,41,-1
596,12,501,-1,-1,41,-1
278,1,232,-1,-1,41,-1
223,1,177,-1,-1,41,-1
93,1,47,-1,-1,41,-1
774,39,501,-1,-1,41,-1
247,1,201,-1,-1,41,-1
561,4,501,-1,-1,42,-1
146,1,100,-1,-1,42,-1
547,1,501,-1,-1,43,-1
306,1,260,-1,-1,43,-1
388,1,342,-1,-1,43,-1
729,34,501,-1,-1,43,-1
169,1,123,-1,-1,43,-1
766,38,501,-1,-1,43,-1
366,1,320,-1,-1,43,-1
314,1,268,-1,-1,44,-1
116,1,70,-1,-1,44,-1
521,1,475,-1,-1,44,-1
379,1,333,-1,-1,44,-1
417,1,371,-1,-1,44,-1
166,1,120,-1,-1,44,-1
359,1,313,-1,-1,44,-1
788,43,501,-1,-1,45,-1
194,1,148,-1,-1,45,-1
218,1,172,-1,-1,45,-1
595,11,501,-1,-1,45,-1
196,1,150,-1,-1,45,-1
280,1,234,-1,-1,46,-1
100,1,54,-1,-1,46,-1
109,1,63,-1,-1,46,-1
257,1,211,-1,-1,46,-1
292,1,246,-1,-1,46,-1
144,1,98,-1,-1,47,-1
324,1,278,-1,-1,47,-1
243,1,197,-1,-1,47,-1
245,1,199,-1,-1,47,-1
455,1,409,-1,-1,47,-1
262,1,216,-1,-1,47,-1
304,1,258,-1,-1,47,-1
426,1,380,-1,-1,48,-1
742,35,501,-1,-1,48,-1
451,1,405,-1,-1,48,-1
738,34,501,-1,-1,48,-1
612,14,501,-1,-1,48,-1
383,1,337,-1,-1,48,-1
309,1,263,-1,-1,49,-1
414,1,368,-1,-1,49,-1
536,1,490,-1,-1,49,-1
571,6,501,-1,-1,49,-1
565,5,501,-1,-1,49,-1
83,1,37,-1,-1,50,-1
384,1,338,-1,-1,50,-1
125,1,79,-1,-1,51,-1
580,8,501,-1,-1,51,-1
403,1,357,-1,-1,51,-1
728,34,501,-1,-1,51,-1
603,12,501,-1,-1,51,-1
660,23,501,-1,-1,51,-1
160,1,114,-1,-1,51,-1
202,1,156,-1,-1,52,-1
226,1,180,-1,-1,52,-1
627,17,501,-1,-1,52,-1
470,1,424,-1,-1,52,-1
541,1,495,-1,-1,52,-1
691,29,501,-1,-1,52,-1
821,48,501,-1,-1,52,-1
534,1,488,-1,-1,52,-1
419,1,373,-1,-1,53,-1
308,1,262,-1,-1,53,-1
756,37,501,-1,-1,53,-1
683,27,501,-1,-1,53,-1
618,16,501,-1,-1,54,-1
665,25,501,-1,-1,54,-1
635,18,501,-1,-1,54,-1
656,23,501,-1,-1,54,-1
191,1,145,-1,-1,54,-1
354,1,308,-1,-1,54,-1
145,1,99,-1,-1,54,-1
516,1,470,-1,-1,54,-1
406,1,360,-1,-1,55,-1
544,1,498,-1,-1,55,-1
771,39,501,-1,-1,55,-1
140,1,94,-1,-1,55,-1
199,1,153,-1,-1,55,-1
269,1,223,-1,-1,55,-1
484,1,438,-1,-1,55,-1
703,31,501,-1,-1,55,-1
686,28,501,-1,-1,55,-1
469,1,423,-1,-1,56,-1
607,13,501,-1,-1,56,-1
115,1,69,-1,-1,56,-1
344,1,298,-1,-1,56,-1
345,1,299,-1,-1,56,-1
183,1,137,-1,-1,56,-1
573,7,501,-1,-1,56,-1
820,48,501,-1,-1,57,-1
688,28,501,-1,-1,57,-1
645,20,501,-1,-1,57,-1
740,35,501,-1,-1,57,-1
609,14,501,-1,-1,57,-1
661,24,501,-1,-1,57,-1
291,1,245,-1,-1,57,-1
557,3,501,-1,-1,58,-1
876,57,501,-1,-1,58,-1
171,1,125,-1,-1,59,-1
185,1,139,-1,-1,59,-1
52,1,6,-1,-1,59,-1
318,1,272,-1,-1,59,-1
851,54,501,-1,-1,59,-1
857,54,501,-1,-1,59,-1
761,38,501,-1,-1,59,-1
590,10,501,-1,-1,59,-1
110,1,64,-1,-1,60,-1
721,33,501,-1,-1,60,-1
726,33,501,-1,-1,61,-1
48,1,2,-1,-1,61,-1
724,33,501,-1,-1,61,-1
850,53,501,-1,-1,61,-1
522,1,476,-1,-1,61,-1
758,38,501,-1,-1,62,-1
66,1,20,-1,-1,62,-1
437,1,391,-1,-1,62,-1
746,36,501,-1,-1,63,-1
706,31,501,-1,-1,63,-1
263,1,217,-1,-1,63,-1
641,20,501,-1,-1,63,-1
75,1,29,-1,-1,63,-1
685,28,501,-1,-1,64,-1
690,29,501,-1,-1,64,-1
903,63,501,-1,-1,64,-1
362,1,316,-1,-1,65,-1
277,1,231,-1,-1,65,-1
733,34,501,-1,-1,65,-1
445,1,399,-1,-1,65,-1
126,1,80,-1,-1,65,-1
614,15,501,-1,-1,65,-1
725,33,501,-1,-1,65,-1
527,1,481,-1,-1,66,-1
478,1,432,-1,-1,66,-1
828,49,501,-1,-1,66,-1
55,1,9,-1,-1,66,-1
736,34,501,-1,-1,66,-1
677,27,501,-1,-1,66,-1
216,1,170,-1,-1,66,-1
629,17,501,-1,-1,66,-1
178,1,132,-1,-1,67,-1
130,1,84,-1,-1,67,-1
755,37,501,-1,-1,67,-1
271,1,225,-1,-1,67,-1
424,1,378,-1,-1,67,-1
819,48,501,-1,-1,68,-1
636,18,501,-1,-1,68,-1
111,1,65,-1,-1,68,-1
659,23,501,-1,-1,68,-1
143,1,97,-1,-1,68,-1
513,1,467,-1,-1,68,-1
273,1,227,-1,-1,68,-1
816,47,501,-1,-1,69,-1
128,1,82,-1,-1,69,-1
165,1,119,-1,-1,69,-1
321,1,275,-1,-1,69,-1
270,1,224,-1,-1,69,-1
67,1,21,-1,-1,70,-1
578,7,501,-1,-1,70,-1
210,1,164,-1,-1,70,-1
671,26,501,-1,-1,70,-1
323,1,277,-1,-1,70,-1
230,1,184,-1,-1,70,-1
935,68,501,-1,-1,71,-1
61,1,15,-1,-1,71,-1
501,1,455,-1,-1,71,-1
238,1,192,-1,-1,71,-1
463,1,417,-1,-1,71,-1
920,66,501,-1,-1,71,-1
836,51,501,-1,-1,71,-1
862,55,501,-1,-1,71,-1
518,1,472,-1,-1,72,-1
695,30,501,-1,-1,72,-1
503,1,457,-1,-1,72,-1
845,52,501,-1,-1,72,-1
694,29,501,-1,-1,72,-1
610,14,501,-1,-1,72,-1
680,27,501,-1,-1,72,-1
385,1,339,-1,-1,73,-1
897,61,501,-1,-1,73,-1
719,33,501,-1,-1,73,-1
717,33,501,-1,-1,73,-1
839,52,501,-1,-1,74,-1
325,1,279,-1,-1,74,-1
435,1,389,-1,-1,74,-1
900,62,501,-1,-1,74,-1
934,68,501,-1,-1,74,-1
946,70,501,-1,-1,74,-1
375,1,329,-1,-1,75,-1
413,1,367,-1,-1,75,-1
283,1,237,-1,-1,75,-1
104,1,58,-1,-1,75,-1
710,32,501,-1,-1,75,-1
190,1,144,-1,-1,76,-1
955,71,501,-1,-1,76,-1
866,55,501,-1,-1,76,-1
212,1,166,-1,-1,76,-1
250,1,204,-1,-1,76,-1
727,34,501,-1,-1,76,-1
646,20,501,-1,-1,76,-1
930,68,501,-1,-1,76,-1
514,1,468,-1,-1,77,-1
939,69,501,-1,-1,77,-1
471,1,425,-1,-1,78,-1
811,46,501,-1,-1,78,-1
370,1,324,-1,-1,78,-1
869,56,501,-1,-1,78,-1
698,30,501,-1,-1,78,-1
669,26,501,-1,-1,79,-1
602,12,501,-1,-1,80,-1
258,1,212,-1,-1,80,-1
427,1,381,-1,-1,80,-1
72,1,26,-1,-1,80,-1
161,1,115,-1,-1,80,-1
173,1,127,-1,-1,80,-1
908,64,501,-1,-1,80,-1
874,56,501,-1,-1,81,-1
477,1,431,-1,-1,81,-1
504,1,458,-1,-1,81,-1
50,1,4,-1,-1,81,-1
371,1,325,-1,-1,81,-1
739,35,501,-1,-1,81,-1
643,20,501,-1,-1,81,-1
523,1,477,-1,-1,82,-1
702,31,501,-1,-1,82,-1
676,27,501,-1,-1,82,-1
893,60,501,-1,-1,82,-1
693,29,501,-1,-1,82,-1
282,1,236,-1,-1,82,-1
701,30,501,-1,-1,82,-1
672,26,501,-1,-1,83,-1
723,33,501,-1,-1,83,-1
142,1,96,-1,-1,83,-1
945,70,501,-1,-1,83,-1
156,1,110,-1,-1,84,-1
394,1,348,-1,-1,84,-1
841,52,501,-1,-1,84,-1
837,51,501,-1,-1,85,-1
620,16,501,-1,-1,85,-1
894,61,501,-1,-1,85,-1
338,1,292,-1,-1,85,-1
458,1,412,-1,-1,85,-1
361,1,315,-1,-1,85,-1
102,1,56,-1,-1,86,-1
751,37,501,-1,-1,86,-1
687,28,501,-1,-1,86,-1
209,1,163,-1,-1,86,-1
1017,83,501,-1,-1,86,-1
1012,82,501,-1,-1,87,-1
792,43,501,-1,-1,87,-1
831,50,501,-1,-1,88,-1
696,30,501,-1,-1,88,-1
208,1,162,-1,-1,89,-1
168,1,122,-1,-1,89,-1
553,2,501,-1,-1,89,-1
906,63,501,-1,-1,89,-1
871,56,501,-1,-1,89,-1
827,49,501,-1,-1,89,-1
1041,89,501,-1,-1,89,-1
613,14,501,-1,-1,90,-1
825,49,501,-1,-1,90,-1
1034,87,501,-1,-1,90,-1
843,52,501,-1,-1,90,-1
763,38,501,-1,-1,91,-1
929,67,501,-1,-1,91,-1
252,1,206,-1,-1,91,-1
357,1,311,-1,-1,91,-1
684,28,501,-1,-1,92,-1
1021,84,501,-1,-1,92,-1
628,17,501,-1,-1,92,-1
449,1,403,-1,-1,92,-1
790,43,501,-1,-1,92,-1
63,1,17,-1,-1,93,-1
1052,92,501,-1,-1,93,-1
327,1,281,-1,-1,93,-1
1051,91,501,-1,-1,93,-1
436,1,390,-1,-1,94,-1
555,3,501,-1,-1,94,-1
642,20,501,-1,-1,94,-1
799,44,501,-1,-1,94,-1
968,74,501,-1,-1,95,-1
70,1,24,-1,-1,95,-1
545,1,499,-1,-1,95,-1
711,32,501,-1,-1,95,-1
864,55,501,-1,-1,95,-1
986,77,501,-1,-1,96,-1
748,36,501,-1,-1,96,-1
465,1,419,-1,-1,96,-1
268,1,222,-1,-1,96,-1
972,74,501,-1,-1,96,-1
333,1,287,-1,-1,97,-1
1073,96,501,-1,-1,97,-1
714,32,501,-1,-1,98,-1
880,57,501,-1,-1,98,-1
150,1,104,-1,-1,98,-1
364,1,318,-1,-1,98,-1
913,65,501,-1,-1,98,-1
917,66,501,-1,-1,98,-1
381,1,335,-1,-1,98,-1
197,1,151,-1,-1,98,-1
889,59,501,-1,-1,98,-1
1070,96,501,-1,-1,99,-1
732,34,501,-1,-1,99,-1
317,1,271,-1,-1,99,-1
520,1,474,-1,-1,99,-1
835,51,501,-1,-1,99,-1
966,73,501,-1,-1,100,-1
802,45,501,-1,-1,100,-1
817,47,501,-1,-1,100,-1
718,33,501,-1,-1,101,-1
674,26,501,-1,-1,101,-1
483,1,437,-1,-1,101,-1
885,59,501,-1,-1,101,-1
346,1,300,-1,-1,102,-1
200,1,154,-1,-1,102,-1
225,1,179,-1,-1,103,-1
810,46,501,-1,-1,103,-1
807,46,501,-1,-1,103,-1
782,41,501,-1,-1,103,-1
615,15,501,-1,-1,104,-1
418,1,372,-1,-1,104,-1
446,1,400,-1,-1,104,-1
438,1,392,-1,-1,104,-1
296,1,250,-1,-1,104,-1
957,72,501,-1,-1,104,-1
808,46,501,-1,-1,105,-1
151,1,105,-1,-1,105,-1
1071,96,501,-1,-1,105,-1
373,1,327,-1,-1,105,-1
508,1,462,-1,-1,105,-1
832,51,501,-1,-1,105,-1
912,65,501,-1,-1,105,-1
867,55,501,-1,-1,105,-1
51,1,5,-1,-1,105,-1
1118,105,501,-1,-1,106,-1
577,7,501,-1,-1,106,-1
91,1,45,-1,-1,106,-1
852,54,501,-1,-1,106,-1
933,68,501,-1,-1,106,-1
855,54,501,-1,-1,107,-1
1104,104,501,-1,-1,107,-1
842,52,501,-1,-1,107,-1
294,1,248,-1,-1,107,-1
863,55,501,-1,-1,108,-1
420,1,374,-1,-1,108,-1
198,1,152,-1,-1,109,-1
113,1,67,-1,-1,109,-1
833,51,501,-1,-1,109,-1
619,16,501,-1,-1,109,-1
931,68,501,-1,-1,109,-1
890,59,501,-1,-1,109,-1
58,1,12,-1,-1,111,-1
785,41,501,-1,-1,111,-1
251,1,205,-1,-1,111,-1
341,1,295,-1,-1,111,-1
1003,81,501,-1,-1,111,-1
428,1,382,-1,-1,112,-1
486,1,440,-1,-1,112,-1
538,1,492,-1,-1,112,-1
530,1,484,-1,-1,113,-1
954,71,501,-1,-1,113,-1
249,1,203,-1,-1,113,-1
454,1,408,-1,-1,113,-1
853,54,501,-1,-1,113,-1
53,1,7,-1,-1,113,-1
141,1,95,-1,-1,113,-1
300,1,254,-1,-1,114,-1
1030,86,501,-1,-1,114,-1
762,38,501,-1,-1,114,-1
765,38,501,-1,-1,115,-1
783,41,501,-1,-1,115,-1
1066,95,501,-1,-1,115,-1
153,1,107,-1,-1,115,-1
924,66,501,-1,-1,115,-1
99,1,53,-1,-1,116,-1
914,65,501,-1,-1,116,-1
459,1,413,-1,-1,116,-1
312,1,266,-1,-1,116,-1
491,1,445,-1,-1,116,-1
267,1,221,-1,-1,116,-1
60,1,14,-1,-1,116,-1
705,31,501,-1,-1,117,-1
353,1,307,-1,-1,117,-1
444,1,398,-1,-1,117,-1
122,1,76,-1,-1,117,-1
922,66,501,-1,-1,117,-1
493,1,447,-1,-1,117,-1
768,39,501,-1,-1,118,-1
793,43,501,-1,-1,118,-1
953,71,501,-1,-1,118,-1
797,44,501,-1,-1,118,-1
634,18,501,-1,-1,118,-1
1109,104,501,-1,-1,118,-1
888,59,501,-1,-1,118,-1
948,71,501,-1,-1,118,-1
886,59,501,-1,-1,118,-1
1007,81,501,-1,-1,119,-1
440,1,394,-1,-1,119,-1
119,1,73,-1,-1,119,-1
970,74,501,-1,-1,119,-1
315,1,269,-1,-1,119,-1
246,1,200,-1,-1,119,-1
222,1,176,-1,-1,120,-1
1005,81,501,-1,-1,120,-1
1002,81,501,-1,-1,120,-1
804,45,501,-1,-1,120,-1
219,1,173,-1,-1,120,-1
422,1,376,-1,-1,120,-1
90,1,44,-1,-1,121,-1
276,1,230,-1,-1,121,-1
773,39,501,-1,-1,121,-1
519,1,473,-1,-1,121,-1
137,1,91,-1,-1,122,-1
778,40,501,-1,-1,122,-1
157,1,111,-1,-1,122,-1
284,1,238,-1,-1,122,-1
974,75,501,-1,-1,122,-1
916,65,501,-1,-1,122,-1
378,1,332,-1,-1,122,-1
285,1,239,-1,-1,122,-1
927,67,501,-1,-1,123,-1
399,1,353,-1,-1,123,-1
663,24,501,-1,-1,123,-1
559,4,501,-1,-1,123,-1
69,1,23,-1,-1,124,-1
511,1,465,-1,-1,124,-1
617,15,501,-1,-1,124,-1
1040,89,501,-1,-1,125,-1
172,1,126,-1,-1,125,-1
162,1,116,-1,-1,125,-1
311,1,265,-1,-1,125,-1
563,5,501,-1,-1,125,-1
1173,118,501,-1,-1,125,-1
881,57,501,-1,-1,126,-1
439,1,393,-1,-1,126,-1
495,1,449,-1,-1,126,-1
624,16,501,-1,-1,126,-1
632,18,501,-1,-1,126,-1
697,30,501,-1,-1,126,-1
86,1,40,-1,-1,126,-1
407,1,361,-1,-1,126,-1
823,48,501,-1,-1,127,-1
572,7,501,-1,-1,127,-1
328,1,282,-1,-1,127,-1
813,47,501,-1,-1,127,-1
138,1,92,-1,-1,127,-1
772,39,501,-1,-1,127,-1
474,1,428,-1,-1,127,-1
960,72,501,-1,-1,127,-1
1209,124,501,-1,-1,127,-1
487,1,441,-1,-1,128,-1
391,1,345,-1,-1,128,-1
64,1,18,-1,-1,128,-1
234,1,188,-1,-1,128,-1
1158,115,501,-1,-1,128,-1
289,1,243,-1,-1,128,-1
791,43,501,-1,-1,128,-1
593,11,501,-1,-1,129,-1
805,45,501,-1,-1,129,-1
640,19,501,-1,-1,129,-1
496,1,450,-1,-1,129,-1
192,1,146,-1,-1,129,-1
85,1,39,-1,-1,130,-1
1170,117,501,-1,-1,130,-1
600,12,501,-1,-1,130,-1
1208,123,501,-1,-1,130,-1
332,1,286,-1,-1,130,-1
1226,127,501,-1,-1,131,-1
1094,101,501,-1,-1,131,-1
509,1,463,-1,-1,131,-1
993,79,501,-1,-1,132,-1
1053,92,501,-1,-1,133,-1
879,57,501,-1,-1,133,-1
630,17,501,-1,-1,133,-1
429,1,383,-1,-1,133,-1
747,36,501,-1,-1,134,-1
348,1,302,-1,-1,134,-1
583,9,501,-1,-1,134,-1
895,61,501,-1,-1,135,-1
692,29,501,-1,-1,135,-1
1013,82,501,-1,-1,135,-1
1068,95,501,-1,-1,135,-1
1060,93,501,-1,-1,135,-1
801,44,501,-1,-1,136,-1
1169,117,501,-1,-1,136,-1
410,1,364,-1,-1,136,-1
87,1,41,-1,-1,136,-1
237,1,191,-1,-1,136,-1
433,1,387,-1,-1,136,-1
1090,99,501,-1,-1,136,-1
1151,114,501,-1,-1,136,-1
829,49,501,-1,-1,136,-1
712,32,501,-1,-1,136,-1
952,71,501,-1,-1,136,-1
657,23,501,-1,-1,137,-1
623,16,501,-1,-1,137,-1
598,12,501,-1,-1,137,-1
965,73,501,-1,-1,137,-1
1038,89,501,-1,-1,137,-1
189,1,143,-1,-1,138,-1
256,1,210,-1,-1,138,-1
990,78,501,-1,-1,138,-1
789,43,501,-1,-1,138,-1
759,38,501,-1,-1,138,-1
749,36,501,-1,-1,138,-1
1163,116,501,-1,-1,139,-1
1022,85,501,-1,-1,140,-1
1086,99,501,-1,-1,140,-1
1010,82,501,-1,-1,140,-1
815,47,501,-1,-1,140,-1
776,40,501,-1,-1,140,-1
1102,103,501,-1,-1,140,-1
637,19,501,-1,-1,140,-1
1125,107,501,-1,-1,140,-1
633,18,501,-1,-1,140,-1
650,22,501,-1,-1,141,-1
999,80,501,-1,-1,141,-1
303,1,257,-1,-1,141,-1
240,1,194,-1,-1,141,-1
830,50,501,-1,-1,141,-1
1083,98,501,-1,-1,141,-1
1210,124,501,-1,-1,142,-1
1039,89,501,-1,-1,142,-1
1033,87,501,-1,-1,142,-1
392,1,346,-1,-1,142,-1
186,1,140,-1,-1,142,-1
994,80,501,-1,-1,142,-1
824,48,501,-1,-1,143,-1
1239,128,501,-1,-1,144,-1
859,55,501,-1,-1,144,-1
1004,81,501,-1,-1,145,-1
1054,92,501,-1,-1,145,-1
1084,98,501,-1,-1,145,-1
1025,85,501,-1,-1,145,-1
662,24,501,-1,-1,145,-1
796,44,501,-1,-1,145,-1
902,63,501,-1,-1,145,-1
923,66,501,-1,-1,146,-1
1023,85,501,-1,-1,146,-1
546,1,500,-1,-1,146,-1
1027,85,501,-1,-1,146,-1
265,1,219,-1,-1,146,-1
442,1,396,-1,-1,147,-1
1305,141,501,-1,-1,147,-1
949,71,501,-1,-1,147,-1
1096,101,501,-1,-1,147,-1
1153,114,501,-1,-1,147,-1
1008,82,501,-1,-1,148,-1
581,8,501,-1,-1,148,-1
1224,126,501,-1,-1,148,-1
1029,86,501,-1,-1,148,-1
743,36,501,-1,-1,148,-1
562,4,501,-1,-1,148,-1
983,76,501,-1,-1,148,-1
798,44,501,-1,-1,148,-1
1252,131,501,-1,-1,148,-1
1050,91,501,-1,-1,149,-1
1235,128,501,-1,-1,149,-1
1016,83,501,-1,-1,149,-1
1075,97,501,-1,-1,149,-1
1133,109,501,-1,-1,149,-1
1291,140,501,-1,-1,149,-1
1059,93,501,-1,-1,150,-1
1343,149,501,-1,-1,150,-1
1081,98,501,-1,-1,150,-1
1111,105,501,-1,-1,150,-1
206,1,160,-1,-1,150,-1
1319,145,501,-1,-1,150,-1
998,80,501,-1,-1,150,-1
987,77,501,-1,-1,150,-1
682,27,501,-1,-1,151,-1
1280,137,501,-1,-1,151,-1
858,54,501,-1,-1,151,-1
947,70,501,-1,-1,151,-1
1145,113,501,-1,-1,151,-1
1353,150,501,-1,-1,151,-1
1116,105,501,-1,-1,151,-1
