id,enter,total_agents,exit_south,exit_east,exit_north,exit_west
277,160,51,-1,-1,163,-1
236,128,51,-1,-1,164,-1
283,163,51,-1,-1,164,-1
196,94,51,-1,-1,164,-1
189,90,51,-1,-1,164,-1
249,142,51,-1,-1,165,-1
274,158,51,-1,-1,165,-1
230,123,51,-1,-1,166,-1
241,134,51,-1,-1,167,-1
165,77,51,-1,-1,168,-1
243,138,51,-1,-1,169,-1
238,130,51,-1,-1,169,-1
226,118,51,-1,-1,173,-1
275,159,51,-1,-1,174,-1
260,150,51,-1,-1,174,-1
285,164,51,-1,-1,175,-1
288,165,51,-1,-1,175,-1
207,104,51,-1,-1,176,-1
265,153,51,-1,-1,177,-1
205,99,51,-1,-1,177,-1
221,116,51,-1,-1,178,-1
253,147,51,-1,-1,178,-1
284,164,51,-1,-1,179,-1
287,164,51,-1,-1,180,-1
264,152,51,-1,-1,181,-1
254,147,51,-1,-1,183,-1
263,151,51,-1,-1,183,-1
214,111,51,-1,-1,184,-1
216,112,51,-1,-1,184,-1
250,142,51,-1,-1,185,-1
282,162,51,-1,-1,186,-1
290,166,51,-1,-1,187,-1
268,154,51,-1,-1,187,-1
220,114,51,-1,-1,187,-1
270,155,51,-1,-1,187,-1
314,187,51,-1,-1,188,-1
273,158,51,-1,-1,189,-1
272,158,51,-1,-1,191,-1
281,161,51,-1,-1,191,-1
305,179,51,-1,-1,192,-1
280,161,51,-1,-1,192,-1
293,169,51,-1,-1,192,-1
248,142,51,-1,-1,194,-1
251,143,51,-1,-1,196,-1
197,94,51,-1,-1,197,-1
291,167,51,-1,-1,197,-1
229,122,51,-1,-1,197,-1
318,188,51,-1,-1,198,-1
296,174,51,-1,-1,200,-1
247,142,51,-1,-1,200,-1
325,194,51,-1,-1,200,-1
259,150,51,-1,-1,200,-1
332,200,51,-1,-1,202,-1
252,145,51,-1,-1,202,-1
303,178,51,-1,-1,204,-1
269,155,51,-1,-1,205,-1
328,197,51,-1,-1,206,-1
317,187,51,-1,-1,208,-1
315,187,51,-1,-1,208,-1
304,178,51,-1,-1,209,-1
312,185,51,-1,-1,210,-1
306,180,51,-1,-1,210,-1
301,177,51,-1,-1,212,-1
297,174,51,-1,-1,214,-1
299,175,51,-1,-1,215,-1
278,160,51,-1,-1,216,-1
311,184,51,-1,-1,217,-1
246,141,51,-1,-1,218,-1
341,208,51,-1,-1,219,-1
327,197,51,-1,-1,220,-1
323,192,51,-1,-1,220,-1
262,151,51,-1,-1,221,-1
337,204,51,-1,-1,221,-1
258,150,51,-1,-1,221,-1
308,183,51,-1,-1,223,-1
319,189,51,-1,-1,225,-1
334,200,51,-1,-1,227,-1
261,151,51,-1,-1,228,-1
292,168,51,-1,-1,231,-1
322,192,51,-1,-1,231,-1
309,183,51,-1,-1,231,-1
359,227,51,-1,-1,233,-1
271,157,51,-1,-1,233,-1
335,202,51,-1,-1,234,-1
302,177,51,-1,-1,235,-1
362,231,51,-1,-1,236,-1
321,191,51,-1,-1,236,-1
336,202,51,-1,-1,237,-1
266,153,51,-1,-1,237,-1
267,153,51,-1,-1,237,-1
295,173,51,-1,-1,237,-1
276,160,51,-1,-1,238,-1
310,184,51,-1,-1,239,-1
289,165,51,-1,-1,240,-1
286,164,51,-1,-1,242,-1
294,169,51,-1,-1,242,-1
316,187,51,-1,-1,242,-1
350,218,51,-1,-1,243,-1
298,175,51,-1,-1,243,-1
331,200,51,-1,-1,244,-1
313,186,51,-1,-1,248,-1
330,198,51,-1,-1,248,-1
358,225,51,-1,-1,248,-1
348,216,51,-1,-1,248,-1
367,235,51,-1,-1,249,-1
346,214,51,-1,-1,249,-1
300,176,51,-1,-1,250,-1
340,208,51,-1,-1,250,-1
307,181,51,-1,-1,251,-1
353,220,51,-1,-1,251,-1
326,196,51,-1,-1,251,-1
376,240,51,-1,-1,253,-1
368,236,51,-1,-1,254,-1
333,200,51,-1,-1,254,-1
352,220,51,-1,-1,255,-1
329,197,51,-1,-1,255,-1
349,217,51,-1,-1,257,-1
369,236,51,-1,-1,257,-1
388,249,51,-1,-1,257,-1
345,212,51,-1,-1,258,-1
339,206,51,-1,-1,258,-1
386,248,51,-1,-1,259,-1
343,210,51,-1,-1,261,-1
391,251,51,-1,-1,262,-1
342,209,51,-1,-1,263,-1
320,191,51,-1,-1,266,-1
373,237,51,-1,-1,267,-1
403,258,51,-1,-1,267,-1
324,192,51,-1,-1,268,-1
354,221,51,-1,-1,269,-1
389,250,51,-1,-1,271,-1
356,221,51,-1,-1,271,-1
399,257,51,-1,-1,274,-1
400,257,51,-1,-1,274,-1
379,242,51,-1,-1,275,-1
378,242,51,-1,-1,277,-1
415,274,51,-1,-1,277,-1
401,257,51,-1,-1,278,-1
338,205,51,-1,-1,280,-1
363,231,51,-1,-1,280,-1
344,210,51,-1,-1,280,-1
411,268,51,-1,-1,280,-1
407,263,51,-1,-1,281,-1
