id,enter,total_agents,exit_south,exit_east,exit_north,exit_west
777,22,480,-1,-1,-1,40
562,1,439,-1,-1,-1,40
518,1,395,-1,-1,-1,40
288,1,165,-1,-1,-1,40
647,9,480,-1,-1,-1,40
708,16,480,-1,-1,-1,40
828,28,480,-1,-1,40,-1
557,1,434,-1,-1,40,-1
124,1,1,-1,-1,40,-1
259,1,136,-1,-1,40,-1
208,1,85,-1,-1,40,-1
453,1,330,-1,-1,41,-1
495,1,372,-1,-1,-1,41
736,19,480,-1,-1,41,-1
730,18,480,-1,-1,41,-1
133,1,10,-1,-1,41,-1
268,1,145,-1,-1,41,-1
260,1,137,-1,-1,-1,41
501,1,378,-1,-1,-1,41
884,35,480,-1,-1,-1,41
881,35,480,-1,-1,-1,41
811,26,480,-1,-1,-1,41
326,1,203,-1,-1,-1,41
423,1,300,-1,-1,-1,41
815,27,480,-1,-1,-1,41
669,12,480,-1,-1,41,-1
812,26,480,-1,-1,41,-1
643,7,480,-1,-1,42,-1
379,1,256,-1,-1,-1,42
880,35,480,-1,-1,-1,42
293,1,170,-1,-1,-1,42
745,20,480,-1,-1,42,-1
885,35,480,-1,-1,42,-1
372,1,249,-1,-1,42,-1
712,17,480,-1,-1,42,-1
281,1,158,-1,-1,42,-1
309,1,186,-1,-1,-1,42
786,24,480,-1,-1,-1,42
329,1,206,-1,-1,43,-1
126,1,3,-1,-1,43,-1
750,20,480,-1,-1,43,-1
668,12,480,-1,-1,-1,43
726,18,480,-1,-1,-1,43
457,1,334,-1,-1,-1,43
276,1,153,-1,-1,-1,43
179,1,56,-1,-1,-1,43
246,1,123,-1,-1,-1,44
135,1,12,-1,-1,-1,44
883,35,480,-1,-1,-1,44
654,9,480,-1,-1,-1,44
149,1,26,-1,-1,-1,44
816,27,480,-1,-1,-1,44
733,19,480,-1,-1,-1,44
689,14,480,-1,-1,44,-1
837,29,480,-1,-1,44,-1
887,35,480,-1,-1,44,-1
418,1,295,-1,-1,44,-1
484,1,361,-1,-1,-1,44
746,20,480,-1,-1,-1,44
671,12,480,-1,-1,-1,44
180,1,57,-1,-1,44,-1
507,1,384,-1,-1,44,-1
475,1,352,-1,-1,44,-1
826,28,480,-1,-1,-1,45
937,41,480,-1,-1,45,-1
891,36,480,-1,-1,45,-1
959,43,480,-1,-1,45,-1
836,29,480,-1,-1,45,-1
931,41,480,-1,-1,45,-1
531,1,408,-1,-1,45,-1
492,1,369,-1,-1,45,-1
411,1,288,-1,-1,45,-1
963,43,480,-1,-1,45,-1
427,1,304,-1,-1,-1,45
367,1,244,-1,-1,-1,45
703,16,480,-1,-1,-1,45
168,1,45,-1,-1,-1,46
459,1,336,-1,-1,46,-1
929,40,480,-1,-1,46,-1
241,1,118,-1,-1,46,-1
528,1,405,-1,-1,-1,46
214,1,91,-1,-1,-1,46
177,1,54,-1,-1,46,-1
697,15,480,-1,-1,47,-1
173,1,50,-1,-1,-1,47
882,35,480,-1,-1,47,-1
346,1,223,-1,-1,-1,47
399,1,276,-1,-1,47,-1
648,9,480,-1,-1,47,-1
675,13,480,-1,-1,47,-1
313,1,190,-1,-1,47,-1
458,1,335,-1,-1,47,-1
829,28,480,-1,-1,47,-1
374,1,251,-1,-1,48,-1
414,1,291,-1,-1,48,-1
355,1,232,-1,-1,-1,48
469,1,346,-1,-1,-1,48
838,29,480,-1,-1,48,-1
591,1,468,-1,-1,48,-1
638,6,480,-1,-1,48,-1
780,22,480,-1,-1,-1,49
973,44,480,-1,-1,49,-1
428,1,305,-1,-1,49,-1
400,1,277,-1,-1,49,-1
933,41,480,-1,-1,49,-1
678,13,480,-1,-1,49,-1
140,1,17,-1,-1,-1,49
385,1,262,-1,-1,49,-1
237,1,114,-1,-1,49,-1
623,3,480,-1,-1,49,-1
390,1,267,-1,-1,49,-1
189,1,66,-1,-1,49,-1
820,27,480,-1,-1,-1,49
846,31,480,-1,-1,50,-1
219,1,96,-1,-1,50,-1
128,1,5,-1,-1,-1,50
265,1,142,-1,-1,-1,50
878,35,480,-1,-1,-1,50
285,1,162,-1,-1,50,-1
692,14,480,-1,-1,50,-1
273,1,150,-1,-1,50,-1
154,1,31,-1,-1,51,-1
849,31,480,-1,-1,51,-1
420,1,297,-1,-1,51,-1
709,16,480,-1,-1,51,-1
561,1,438,-1,-1,-1,51
805,26,480,-1,-1,-1,51
964,43,480,-1,-1,-1,51
468,1,345,-1,-1,-1,51
213,1,90,-1,-1,51,-1
590,1,467,-1,-1,51,-1
258,1,135,-1,-1,-1,51
566,1,443,-1,-1,-1,51
510,1,387,-1,-1,52,-1
961,43,480,-1,-1,-1,52
987,45,480,-1,-1,52,-1
822,28,480,-1,-1,-1,52
990,45,480,-1,-1,-1,52
216,1,93,-1,-1,52,-1
659,11,480,-1,-1,-1,52
377,1,254,-1,-1,-1,52
538,1,415,-1,-1,-1,52
711,17,480,-1,-1,53,-1
860,33,480,-1,-1,53,-1
976,44,480,-1,-1,53,-1
223,1,100,-1,-1,53,-1
870,34,480,-1,-1,-1,53
738,19,480,-1,-1,-1,54
894,36,480,-1,-1,-1,54
642,7,480,-1,-1,-1,54
863,33,480,-1,-1,-1,54
1061,52,480,-1,-1,-1,54
609,1,480,-1,-1,54,-1
338,1,215,-1,-1,54,-1
971,44,480,-1,-1,54,-1
298,1,175,-1,-1,54,-1
776,22,480,-1,-1,-1,55
542,1,419,-1,-1,-1,55
799,25,480,-1,-1,-1,55
690,14,480,-1,-1,-1,55
665,11,480,-1,-1,55,-1
839,30,480,-1,-1,55,-1
1010,47,480,-1,-1,55,-1
315,1,192,-1,-1,55,-1
729,18,480,-1,-1,55,-1
494,1,371,-1,-1,-1,56
412,1,289,-1,-1,-1,56
493,1,370,-1,-1,-1,56
314,1,191,-1,-1,56,-1
856,32,480,-1,-1,56,-1
553,1,430,-1,-1,56,-1
989,45,480,-1,-1,56,-1
903,37,480,-1,-1,-1,56
546,1,423,-1,-1,-1,57
447,1,324,-1,-1,-1,57
131,1,8,-1,-1,-1,57
1086,56,480,-1,-1,57,-1
781,22,480,-1,-1,57,-1
893,36,480,-1,-1,57,-1
362,1,239,-1,-1,58,-1
343,1,220,-1,-1,58,-1
210,1,87,-1,-1,58,-1
663,11,480,-1,-1,58,-1
222,1,99,-1,-1,58,-1
349,1,226,-1,-1,-1,58
410,1,287,-1,-1,-1,58
1059,52,480,-1,-1,-1,58
1054,52,480,-1,-1,-1,58
503,1,380,-1,-1,-1,58
1007,47,480,-1,-1,-1,58
431,1,308,-1,-1,-1,58
892,36,480,-1,-1,59,-1
1037,50,480,-1,-1,-1,59
789,24,480,-1,-1,-1,59
1062,53,480,-1,-1,-1,59
1070,54,480,-1,-1,-1,59
702,16,480,-1,-1,-1,59
452,1,329,-1,-1,59,-1
691,14,480,-1,-1,59,-1
421,1,298,-1,-1,59,-1
196,1,73,-1,-1,59,-1
255,1,132,-1,-1,59,-1
332,1,209,-1,-1,-1,59
1074,54,480,-1,-1,59,-1
335,1,212,-1,-1,59,-1
981,44,480,-1,-1,-1,60
366,1,243,-1,-1,-1,60
521,1,398,-1,-1,-1,60
444,1,321,-1,-1,-1,60
234,1,111,-1,-1,60,-1
741,20,480,-1,-1,60,-1
797,25,480,-1,-1,60,-1
982,44,480,-1,-1,60,-1
655,9,480,-1,-1,60,-1
1041,51,480,-1,-1,-1,60
953,42,480,-1,-1,60,-1
1079,55,480,-1,-1,-1,60
888,35,480,-1,-1,-1,60
449,1,326,-1,-1,60,-1
489,1,366,-1,-1,60,-1
926,40,480,-1,-1,60,-1
779,22,480,-1,-1,60,-1
334,1,211,-1,-1,60,-1
985,45,480,-1,-1,61,-1
995,45,480,-1,-1,-1,61
637,6,480,-1,-1,-1,61
203,1,80,-1,-1,-1,61
910,38,480,-1,-1,-1,61
592,1,469,-1,-1,61,-1
611,1,480,-1,-1,61,-1
537,1,414,-1,-1,61,-1
583,1,460,-1,-1,62,-1
324,1,201,-1,-1,62,-1
533,1,410,-1,-1,62,-1
286,1,163,-1,-1,62,-1
649,9,480,-1,-1,62,-1
174,1,51,-1,-1,62,-1
1089,56,480,-1,-1,62,-1
796,25,480,-1,-1,-1,62
898,37,480,-1,-1,-1,62
857,33,480,-1,-1,-1,62
685,14,480,-1,-1,63,-1
1115,59,480,-1,-1,63,-1
603,1,480,-1,-1,63,-1
955,42,480,-1,-1,-1,63
831,29,480,-1,-1,-1,63
432,1,309,-1,-1,63,-1
722,18,480,-1,-1,63,-1
137,1,14,-1,-1,63,-1
513,1,390,-1,-1,63,-1
639,6,480,-1,-1,63,-1
373,1,250,-1,-1,64,-1
249,1,126,-1,-1,-1,64
1073,54,480,-1,-1,-1,64
254,1,131,-1,-1,-1,64
804,26,480,-1,-1,-1,64
768,22,480,-1,-1,-1,64
793,25,480,-1,-1,64,-1
758,20,480,-1,-1,64,-1
1048,51,480,-1,-1,64,-1
1050,51,480,-1,-1,64,-1
818,27,480,-1,-1,-1,64
201,1,78,-1,-1,65,-1
517,1,394,-1,-1,65,-1
451,1,328,-1,-1,-1,65
287,1,164,-1,-1,-1,65
547,1,424,-1,-1,-1,65
1027,49,480,-1,-1,65,-1
737,19,480,-1,-1,65,-1
466,1,343,-1,-1,65,-1
1018,48,480,-1,-1,66,-1
1078,55,480,-1,-1,66,-1
957,42,480,-1,-1,66,-1
1005,47,480,-1,-1,-1,66
1113,59,480,-1,-1,-1,66
646,7,480,-1,-1,66,-1
429,1,306,-1,-1,66,-1
852,31,480,-1,-1,66,-1
900,37,480,-1,-1,-1,66
986,45,480,-1,-1,-1,66
625,4,480,-1,-1,-1,67
238,1,115,-1,-1,67,-1
819,27,480,-1,-1,-1,67
1135,60,480,-1,-1,-1,67
810,26,480,-1,-1,-1,67
997,46,480,-1,-1,-1,67
842,30,480,-1,-1,68,-1
1203,67,480,-1,-1,68,-1
1016,48,480,-1,-1,-1,68
239,1,116,-1,-1,-1,68
681,13,480,-1,-1,-1,68
621,3,480,-1,-1,-1,68
622,3,480,-1,-1,68,-1
682,13,480,-1,-1,68,-1
714,17,480,-1,-1,69,-1
322,1,199,-1,-1,69,-1
813,26,480,-1,-1,69,-1
477,1,354,-1,-1,69,-1
651,9,480,-1,-1,69,-1
787,24,480,-1,-1,69,-1
911,38,480,-1,-1,-1,69
195,1,72,-1,-1,-1,69
202,1,79,-1,-1,-1,69
731,18,480,-1,-1,-1,69
1033,50,480,-1,-1,-1,69
578,1,455,-1,-1,69,-1
595,1,472,-1,-1,69,-1
1155,62,480,-1,-1,70,-1
278,1,155,-1,-1,70,-1
1104,58,480,-1,-1,-1,70
935,41,480,-1,-1,-1,70
1057,52,480,-1,-1,-1,70
941,41,480,-1,-1,-1,70
696,15,480,-1,-1,71,-1
357,1,234,-1,-1,71,-1
448,1,325,-1,-1,71,-1
161,1,38,-1,-1,-1,71
967,44,480,-1,-1,-1,71
1038,50,480,-1,-1,-1,71
778,22,480,-1,-1,-1,71
803,26,480,-1,-1,-1,71
952,42,480,-1,-1,-1,71
228,1,105,-1,-1,-1,71
1001,46,480,-1,-1,-1,71
602,1,479,-1,-1,-1,71
847,31,480,-1,-1,-1,72
859,33,480,-1,-1,-1,72
1071,54,480,-1,-1,72,-1
1080,55,480,-1,-1,72,-1
739,19,480,-1,-1,72,-1
1151,62,480,-1,-1,72,-1
886,35,480,-1,-1,72,-1
930,40,480,-1,-1,73,-1
773,22,480,-1,-1,-1,73
832,29,480,-1,-1,74,-1
302,1,179,-1,-1,74,-1
917,39,480,-1,-1,74,-1
304,1,181,-1,-1,74,-1
1072,54,480,-1,-1,74,-1
751,20,480,-1,-1,74,-1
1247,72,480,-1,-1,-1,74
927,40,480,-1,-1,-1,74
534,1,411,-1,-1,-1,74
540,1,417,-1,-1,-1,74
1142,60,480,-1,-1,-1,74
311,1,188,-1,-1,-1,74
652,9,480,-1,-1,-1,75
1000,46,480,-1,-1,75,-1
1013,48,480,-1,-1,75,-1
1068,54,480,-1,-1,75,-1
1066,53,480,-1,-1,75,-1
560,1,437,-1,-1,-1,75
636,6,480,-1,-1,-1,75
289,1,166,-1,-1,75,-1
1107,58,480,-1,-1,75,-1
734,19,480,-1,-1,75,-1
497,1,374,-1,-1,75,-1
1019,48,480,-1,-1,-1,76
835,29,480,-1,-1,-1,76
573,1,450,-1,-1,76,-1
1145,61,480,-1,-1,76,-1
224,1,101,-1,-1,76,-1
948,42,480,-1,-1,76,-1
670,12,480,-1,-1,76,-1
192,1,69,-1,-1,76,-1
1158,62,480,-1,-1,-1,76
1026,49,480,-1,-1,-1,77
292,1,169,-1,-1,-1,77
247,1,124,-1,-1,-1,77
972,44,480,-1,-1,-1,77
1194,66,480,-1,-1,-1,77
784,23,480,-1,-1,-1,77
672,12,480,-1,-1,77,-1
1125,60,480,-1,-1,77,-1
378,1,255,-1,-1,77,-1
461,1,338,-1,-1,77,-1
1160,62,480,-1,-1,-1,77
1121,59,480,-1,-1,78,-1
1031,49,480,-1,-1,78,-1
821,28,480,-1,-1,78,-1
944,41,480,-1,-1,78,-1
723,18,480,-1,-1,78,-1
1278,76,480,-1,-1,78,-1
1270,75,480,-1,-1,-1,78
350,1,227,-1,-1,-1,78
166,1,43,-1,-1,-1,78
439,1,316,-1,-1,-1,78
1015,48,480,-1,-1,-1,78
348,1,225,-1,-1,-1,78
879,35,480,-1,-1,-1,78
1147,61,480,-1,-1,-1,78
1004,47,480,-1,-1,79,-1
307,1,184,-1,-1,-1,79
1279,76,480,-1,-1,-1,79
1243,71,480,-1,-1,-1,79
266,1,143,-1,-1,79,-1
1094,57,480,-1,-1,79,-1
664,11,480,-1,-1,79,-1
1252,73,480,-1,-1,79,-1
808,26,480,-1,-1,-1,80
1077,55,480,-1,-1,-1,80
544,1,421,-1,-1,80,-1
485,1,362,-1,-1,80,-1
677,13,480,-1,-1,80,-1
441,1,318,-1,-1,80,-1
163,1,40,-1,-1,80,-1
718,17,480,-1,-1,80,-1
992,45,480,-1,-1,-1,81
676,13,480,-1,-1,-1,81
1046,51,480,-1,-1,81,-1
456,1,333,-1,-1,81,-1
1166,63,480,-1,-1,81,-1
1036,50,480,-1,-1,81,-1
1129,60,480,-1,-1,-1,81
923,40,480,-1,-1,81,-1
798,25,480,-1,-1,81,-1
653,9,480,-1,-1,82,-1
1228,70,480,-1,-1,82,-1
1111,59,480,-1,-1,82,-1
764,21,480,-1,-1,82,-1
840,30,480,-1,-1,82,-1
1075,54,480,-1,-1,82,-1
1034,50,480,-1,-1,82,-1
371,1,248,-1,-1,82,-1
337,1,214,-1,-1,-1,82
1176,64,480,-1,-1,-1,82
1273,75,480,-1,-1,-1,82
680,13,480,-1,-1,83,-1
1124,59,480,-1,-1,83,-1
979,44,480,-1,-1,-1,83
598,1,475,-1,-1,83,-1
1095,57,480,-1,-1,-1,83
193,1,70,-1,-1,-1,83
1122,59,480,-1,-1,84,-1
774,22,480,-1,-1,84,-1
1127,60,480,-1,-1,84,-1
1178,64,480,-1,-1,-1,84
587,1,464,-1,-1,84,-1
909,38,480,-1,-1,-1,84
1248,72,480,-1,-1,84,-1
1017,48,480,-1,-1,85,-1
1224,69,480,-1,-1,85,-1
482,1,359,-1,-1,85,-1
164,1,41,-1,-1,-1,85
548,1,425,-1,-1,-1,85
1118,59,480,-1,-1,-1,85
827,28,480,-1,-1,85,-1
1361,85,480,-1,-1,-1,85
674,13,480,-1,-1,86,-1
632,5,480,-1,-1,86,-1
1052,51,480,-1,-1,86,-1
717,17,480,-1,-1,86,-1
889,35,480,-1,-1,86,-1
1195,66,480,-1,-1,86,-1
800,25,480,-1,-1,86,-1
875,34,480,-1,-1,86,-1
1308,78,480,-1,-1,86,-1
707,16,480,-1,-1,86,-1
720,18,480,-1,-1,86,-1
1131,60,480,-1,-1,86,-1
869,34,480,-1,-1,-1,86
1183,65,480,-1,-1,-1,86
1101,58,480,-1,-1,-1,86
633,5,480,-1,-1,86,-1
1116,59,480,-1,-1,-1,86
954,42,480,-1,-1,-1,86
1341,82,480,-1,-1,-1,87
763,21,480,-1,-1,-1,87
291,1,168,-1,-1,-1,87
715,17,480,-1,-1,-1,87
1092,56,480,-1,-1,-1,87
1286,77,480,-1,-1,-1,87
1117,59,480,-1,-1,87,-1
1098,57,480,-1,-1,87,-1
1257,74,480,-1,-1,87,-1
471,1,348,-1,-1,87,-1
505,1,382,-1,-1,88,-1
657,10,480,-1,-1,88,-1
999,46,480,-1,-1,-1,88
968,44,480,-1,-1,-1,88
1225,69,480,-1,-1,-1,88
567,1,444,-1,-1,-1,88
1387,87,480,-1,-1,-1,88
1043,51,480,-1,-1,88,-1
1091,56,480,-1,-1,88,-1
977,44,480,-1,-1,88,-1
1260,74,480,-1,-1,-1,89
1219,69,480,-1,-1,-1,89
1306,78,480,-1,-1,89,-1
1280,76,480,-1,-1,89,-1
1102,58,480,-1,-1,89,-1
753,20,480,-1,-1,90,-1
1251,72,480,-1,-1,90,-1
1182,65,480,-1,-1,90,-1
1380,86,480,-1,-1,-1,90
1343,82,480,-1,-1,90,-1
