id,enter,total_agents,exit_south,exit_east,exit_north,exit_west
288,22,106,-1,-1,89,-1
339,47,106,-1,-1,90,-1
354,53,106,-1,-1,90,-1
422,78,106,-1,-1,90,-1
362,55,106,-1,-1,90,-1
348,50,106,-1,-1,90,-1
356,53,106,-1,-1,91,-1
399,67,106,-1,-1,92,-1
307,34,106,-1,-1,92,-1
328,42,106,-1,-1,93,-1
299,30,106,-1,-1,94,-1
341,47,106,-1,-1,94,-1
304,31,106,-1,-1,94,-1
409,73,106,-1,-1,95,-1
402,70,106,-1,-1,96,-1
441,86,106,-1,-1,96,-1
366,57,106,-1,-1,97,-1
350,51,106,-1,-1,97,-1
355,53,106,-1,-1,97,-1
410,73,106,-1,-1,98,-1
371,58,106,-1,-1,98,-1
305,32,106,-1,-1,98,-1
418,76,106,-1,-1,98,-1
386,62,106,-1,-1,98,-1
425,79,106,-1,-1,98,-1
443,87,106,-1,-1,99,-1
431,81,106,-1,-1,99,-1
405,72,106,-1,-1,101,-1
214,1,56,-1,-1,101,-1
413,74,106,-1,-1,101,-1
391,63,106,-1,-1,102,-1
300,30,106,-1,-1,102,-1
404,72,106,-1,-1,103,-1
345,50,106,-1,-1,103,-1
322,39,106,-1,-1,103,-1
378,58,106,-1,-1,103,-1
435,82,106,-1,-1,103,-1
427,80,106,-1,-1,104,-1
376,58,106,-1,-1,104,-1
296,29,106,-1,-1,104,-1
364,56,106,-1,-1,104,-1
351,51,106,-1,-1,104,-1
323,39,106,-1,-1,105,-1
374,58,106,-1,-1,105,-1
466,97,106,-1,-1,105,-1
407,73,106,-1,-1,105,-1
338,45,106,-1,-1,105,-1
483,103,106,-1,-1,105,-1
318,36,106,-1,-1,107,-1
432,81,106,-1,-1,107,-1
302,30,106,-1,-1,107,-1
380,59,106,-1,-1,107,-1
403,72,106,-1,-1,108,-1
319,38,106,-1,-1,108,-1
383,61,106,-1,-1,108,-1
393,63,106,-1,-1,108,-1
392,63,106,-1,-1,108,-1
463,95,106,-1,-1,109,-1
333,43,106,-1,-1,109,-1
349,51,106,-1,-1,109,-1
394,63,106,-1,-1,110,-1
504,108,106,-1,-1,111,-1
433,82,106,-1,-1,111,-1
492,105,106,-1,-1,111,-1
506,108,106,-1,-1,111,-1
434,82,106,-1,-1,111,-1
451,90,106,-1,-1,112,-1
379,59,106,-1,-1,114,-1
314,35,106,-1,-1,114,-1
360,54,106,-1,-1,115,-1
